DATAFLOW,LAST UPDATE,freq,isco08,deg_urb,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,IE,2014,24.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,IE,2019,6.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,IS,2014,15.1,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,IS,2019,42,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,IT,2014,17.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,IT,2019,16.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,LT,2014,14.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,LT,2019,15.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,LU,2014,32.7,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,LU,2019,53.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,LV,2014,2.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,LV,2019,6.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,MT,2014,9.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,MT,2019,11.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,NL,2014,33.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,NL,2019,43.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,NO,2014,28.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,NO,2019,30.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,PL,2014,10.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,PL,2019,15.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,PT,2014,10.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,PT,2019,25.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,RO,2014,4.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,RO,2019,8.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,RS,2019,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,SE,2014,22.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,SE,2019,24.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,SI,2014,24.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,SI,2019,15.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,SK,2014,20.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,SK,2019,15.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,TR,2014,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,TR,2019,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,F,Y_GE75,PC,UK,2014,13.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,AT,2014,16,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,AT,2019,20.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,BE,2014,16.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,BE,2019,26.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,BG,2014,3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,BG,2019,2.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,CY,2014,6.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,CY,2019,9.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,CZ,2014,17.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,CZ,2019,16.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,DE,2014,18.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,DE,2019,20.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,DK,2014,20.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,DK,2019,28.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,EE,2014,6.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,EE,2019,14.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,EL,2014,5.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,EL,2019,8.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,ES,2014,15,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,ES,2019,15.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,EU27_2020,2014,14.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,EU27_2020,2019,17.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,EU28,2014,13.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,FI,2014,18.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,FI,2019,22.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,FR,2014,17.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,FR,2019,29.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,HR,2014,8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,HR,2019,13.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,HU,2014,7.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,HU,2019,12.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,IE,2014,18.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,IE,2019,4.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,IS,2014,16.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,IS,2019,32.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,IT,2014,10.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,IT,2019,9.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,LT,2014,8.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,LT,2019,14,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,LU,2014,25.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,LU,2019,33.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,LV,2014,7.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,LV,2019,11.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,MT,2014,12.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,MT,2019,12.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,NL,2014,22.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,NL,2019,27.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,NO,2014,14.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,NO,2019,18.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,PL,2014,6.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,PL,2019,10.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,PT,2014,11,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,PT,2019,18.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,RO,2014,1.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,RO,2019,4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,RS,2019,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,SE,2014,21.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,SE,2019,24.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,SI,2014,10.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,SI,2019,15.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,SK,2014,10.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,SK,2019,10.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,TR,2014,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,TR,2019,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,TOTAL,PC,UK,2014,11.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,AT,2014,12.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,AT,2019,13.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,BE,2014,9.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,BE,2019,23.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,BG,2014,1.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,BG,2019,1.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,CY,2014,4.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,CY,2019,2.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,CZ,2014,11.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,CZ,2019,7.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,DE,2014,11.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,DE,2019,17.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,DK,2014,15.2,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,DK,2019,18.8,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,EE,2014,4.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,EE,2019,11.9,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,EL,2014,6.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,EL,2019,4.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,ES,2014,12.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,ES,2019,10.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,EU27_2020,2014,10.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,EU27_2020,2019,13.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,EU28,2014,10.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,FI,2014,11.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,FI,2019,14.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,FR,2014,16.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,FR,2019,24.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,HR,2014,2.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,HR,2019,5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,HU,2014,3.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,HU,2019,3.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,IE,2014,18.5,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,IE,2019,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,IS,2014,13.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,IS,2019,33.1,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,IT,2014,8.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,IT,2019,7.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,LT,2014,9.1,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,LT,2019,7.1,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,LU,2014,28.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,LU,2019,31.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,LV,2014,6.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,LV,2019,9.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,MT,2014,16.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,MT,2019,15.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,NL,2014,15.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,NL,2019,19.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,NO,2014,14,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,NO,2019,17.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,PL,2014,2.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,PL,2019,2.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,PT,2014,12.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,PT,2019,23.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,RO,2014,0.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,RO,2019,0.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,RS,2019,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,SE,2014,14.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,SE,2019,20.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,SI,2014,10.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,SI,2019,15.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,SK,2014,8.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,SK,2019,8.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,TR,2014,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,TR,2019,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-24,PC,UK,2014,6.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,AT,2014,16.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,AT,2019,14.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,BE,2014,8.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,BE,2019,24,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,BG,2014,0.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,BG,2019,1.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,CY,2014,5.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,CY,2019,3.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,CZ,2014,10.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,CZ,2019,10.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,DE,2014,13.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,DE,2019,19.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,DK,2014,12.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,DK,2019,19.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,EE,2014,3.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,EE,2019,16.7,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,EL,2014,4.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,EL,2019,2.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,ES,2014,15.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,ES,2019,12.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,EU27_2020,2014,11.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,EU27_2020,2019,14.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,EU28,2014,10.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,FI,2014,11.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,FI,2019,16.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,FR,2014,14.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,FR,2019,26.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,HR,2014,3.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,HR,2019,3.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,HU,2014,4.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,HU,2019,6.8,,
